id,WORDS,LOGWORDS,TYPES,LOGTYPES,%FUNC,%QUESTION,%EXCLAIM,AVG_WLEN,SD_WLEN,AVG_WFREQ,SD_WFREQ,%CC,%CD,%DT,%IN,%JJ,%MD,%NN,%PRP,%RB,%VB,%MISSPELLED,%REPEATED,LM,score,score2,IS_NATIVE,average_score
303.0,512.0,2.7092699609758317,199.0,2.2988530764097077,0.4931506849315068,0.0,0.0078125,4.2990867579908665,2.3063440572215743,7.8173155069878675,1.462269880479434,0.041015625,0.015625,0.078125,0.083984375,0.07421875,0.009765625,0.197265625,0.083984375,0.068359375,0.18359375,0.0228310502283105,0.04794520547945205,-2.2325084787743,5,5,1,5.0
138.0,443.0,2.6464037262230686,189.0,2.2764618041732443,0.482587064676617,0.0,0.0,4.58457711442786,2.2101216610157857,7.636173311437982,1.6475556008241563,0.03160270880361174,0.004514672686230248,0.0744920993227991,0.13544018058690746,0.0654627539503386,0.022573363431151242,0.2347629796839729,0.0835214446952596,0.05191873589164785,0.17155756207674944,0.03980099502487562,0.03448275862068965,-2.416177346005089,4,6,0,5.0
833.0,572.0,2.7573960287930244,189.0,2.2764618041732443,0.512241054613936,0.0034965034965034965,0.0034965034965034965,4.3145009416195865,2.2850032421977224,7.698946208785071,1.3549433140247191,0.03671328671328671,0.0017482517482517485,0.09265734265734266,0.1258741258741259,0.050699300699300696,0.02972027972027972,0.19755244755244755,0.09615384615384616,0.06993006993006994,0.19055944055944046,0.015065913370998116,0.05921052631578948,-2.27982725030741,5,4,1,4.5
1066.0,505.0,2.7032913781186614,236.0,2.3729120029701067,0.5076586433260394,0.0019801980198019802,0.0,4.37199124726477,2.4029346973359065,7.543801546128839,1.975095378464857,0.013861386138613863,0.015841584158415842,0.09504950495049504,0.11089108910891088,0.06732673267326733,0.0198019801980198,0.20396039603960395,0.07524752475247523,0.05742574257425743,0.19603960396039605,0.04814004376367615,0.0111731843575419,-2.418207841887981,5,4,1,4.5
275.0,442.0,2.645422269349092,175.0,2.2430380486862944,0.4326424870466321,0.0022624434389140274,0.0,4.753886010362693,2.2828597480996087,7.906090873915473,1.3998142619089209,0.045248868778280535,0.013574660633484163,0.06787330316742081,0.09728506787330317,0.07692307692307693,0.01809954751131222,0.26018099547511314,0.04751131221719457,0.07239819004524888,0.15384615384615385,0.012953367875647671,0.05303030303030303,-2.196533047093216,6,5,1,5.5
1529.0,361.0,2.5575072019056577,169.0,2.2278867046136734,0.4801223241590214,0.0,0.00554016620498615,4.746177370030581,2.473055237367735,7.725772158826609,1.585431748068299,0.047091412742382266,0.00554016620498615,0.06371191135734072,0.110803324099723,0.05263157894736842,0.008310249307479225,0.2271468144044321,0.07756232686980609,0.05540166204986149,0.2271468144044321,0.027522935779816515,0.032520325203252036,-2.6197369578537137,4,4,0,4.0
525.0,398.0,2.599883072073688,162.0,2.2095150145426308,0.5263157894736842,0.002512562814070352,0.002512562814070352,4.149122807017544,2.2186047040587598,8.044307327175979,1.00095307590502,0.04020100502512563,0.007537688442211055,0.05276381909547738,0.08542713567839195,0.0678391959798995,0.035175879396984924,0.1884422110552764,0.12060301507537688,0.05276381909547738,0.15829145728643215,0.008771929824561403,0.03225806451612903,-2.0812615154742087,5,4,1,4.5
1614.0,414.0,2.617000341120899,159.0,2.201397124320452,0.5179063360881543,0.007246376811594203,0.0,4.360881542699724,2.1136604872564932,7.6421941953566845,1.8762273404199432,0.050724637681159424,0.0,0.04106280193236715,0.09178743961352658,0.04830917874396135,0.00966183574879227,0.18840579710144928,0.12077294685990338,0.07729468599033816,0.2028985507246377,0.05509641873278237,0.05263157894736842,-2.5837285875986,5,4,1,4.5
361.0,592.0,2.77232170672292,208.0,2.3180633349627606,0.4822429906542056,0.0,0.0,4.401869158878505,2.260840192363,7.698756208285331,1.4866114776620831,0.03378378378378378,0.005067567567567568,0.08277027027027027,0.08445945945945946,0.057432432432432436,0.037162162162162164,0.2263513513513513,0.0912162162162162,0.055743243243243236,0.16554054054054054,0.03551401869158879,0.06666666666666668,-2.2270938407617864,5,5,1,5.0
383.0,544.0,2.73559889969818,201.0,2.303196057420489,0.5189873417721519,0.0036764705882352936,0.0,4.417721518987341,2.436229335248453,7.7680331961836275,1.594333501407177,0.03308823529411765,0.014705882352941175,0.0625,0.10661764705882353,0.04595588235294118,0.02022058823529412,0.18198529411764705,0.12867647058823528,0.03860294117647059,0.2113970588235294,0.02109704641350211,0.04666666666666667,-2.102680120315624,6,5,1,5.5
705.0,502.0,2.7007037171450192,167.0,2.222716471147584,0.5672645739910314,0.011952191235059759,0.00199203187250996,4.20627802690583,2.096881317343428,7.624211309808728,1.9079108195294399,0.029880478087649407,0.011952191235059759,0.06772908366533864,0.13346613545816732,0.055776892430278883,0.0099601593625498,0.17928286852589642,0.10557768924302788,0.08167330677290836,0.17131474103585656,0.05829596412556054,0.05982905982905984,-2.2287602921573453,4,4,0,4.0
948.0,481.0,2.682145076373832,188.0,2.2741578492636805,0.5023255813953489,0.002079002079002079,0.0,4.348837209302325,2.3085656568752464,7.951726591650322,1.0239425296938347,0.04573804573804574,0.02079002079002079,0.08108108108108109,0.08108108108108109,0.06652806652806653,0.018711018711018712,0.23700623700623705,0.07692307692307693,0.04158004158004158,0.1787941787941788,0.027906976744186046,0.0425531914893617,-2.2592841918898547,4,5,0,4.5
785.0,489.0,2.6893088591236203,138.0,2.1398790864012365,0.5077262693156733,0.0,0.0,4.4657836644591615,2.36079066281626,7.988746978380901,1.5602876864893958,0.02862985685071575,0.00408997955010225,0.07770961145194273,0.11042944785276074,0.08997955010224949,0.018404907975460124,0.2351738241308793,0.0920245398773006,0.018404907975460124,0.19631901840490804,0.030905077262693162,0.14285714285714285,-2.113120091042288,4,4,0,4.0
512.0,311.0,2.492760389026837,124.0,2.093421685162235,0.5288135593220339,0.0,0.0,3.942372881355932,1.6794070170021633,7.7110356918639615,1.8275442079227056,0.03858520900321544,0.01929260450160772,0.03215434083601286,0.09646302250803858,0.04823151125401929,0.028938906752411574,0.21221864951768488,0.14790996784565916,0.07395498392282958,0.20257234726688106,0.05423728813559322,0.0449438202247191,-2.515421242030872,4,4,0,4.0
191.0,272.0,2.4345689040341987,116.0,2.0644579892269186,0.5141700404858299,0.0,0.0,4.526315789473684,2.2546209385150244,7.949614140199617,1.4815072215422036,0.0625,0.0,0.04044117647058824,0.09558823529411764,0.04779411764705882,0.04044117647058824,0.17647058823529413,0.125,0.09558823529411764,0.19117647058823528,0.024291497975708502,0.012195121951219513,-2.2167681660194587,4,4,0,4.0
718.0,529.0,2.7234556720351857,214.0,2.330413773349191,0.4839400428265525,0.007561436672967864,0.01890359168241966,4.3961456102783725,2.3421073720893064,7.576860087264336,1.6210260275851205,0.03591682419659736,0.01701323251417769,0.07561436672967864,0.10964083175803403,0.06049149338374291,0.026465028355387527,0.21928166351606806,0.08506616257088846,0.054820415879017016,0.1720226843100189,0.034261241970021415,0.023391812865497075,-2.318581418258073,5,5,1,5.0
112.0,452.0,2.6551384348113816,202.0,2.305351369446624,0.493734335839599,0.0,0.00663716814159292,4.265664160401003,2.289695560964051,7.660588355074264,1.5221190123424049,0.03982300884955752,0.01327433628318584,0.05752212389380532,0.09292035398230088,0.06415929203539822,0.01991150442477876,0.22123893805309736,0.09513274336283184,0.04646017699115045,0.1946902654867257,0.02756892230576441,0.01910828025477707,-2.3334405561933127,5,4,1,4.5
102.0,361.0,2.5575072019056577,127.0,2.103803720955957,0.5484848484848485,0.0,0.0,4.290909090909091,2.0991143350793298,8.000136116488335,1.2882881237693695,0.0221606648199446,0.008310249307479225,0.10249307479224376,0.12188365650969528,0.05263157894736842,0.04155124653739612,0.20221606648199447,0.06371191135734072,0.05540166204986149,0.19390581717451524,0.01212121212121212,0.0297029702970297,-1.9518496414452515,4,4,0,4.0
165.0,428.0,2.631443769013172,192.0,2.2833012287035497,0.446927374301676,0.0,0.0,4.550279329608939,2.213843552270638,7.318710696620313,2.05753077335815,0.032710280373831765,0.02803738317757009,0.06542056074766353,0.0794392523364486,0.0630841121495327,0.02336448598130841,0.21728971962616825,0.09345794392523364,0.05373831775700935,0.19158878504672894,0.09497206703910614,0.019230769230769232,-2.4948677151014933,4,5,0,4.5
1111.0,602.0,2.7795964912578244,217.0,2.3364597338485296,0.5234657039711191,0.003322259136212625,0.0,4.288808664259928,2.3277445327183184,7.815928800508653,1.53545043306163,0.04817275747508306,0.0,0.06146179401993356,0.1079734219269103,0.054817275747508304,0.011627906976744186,0.2059800664451827,0.08803986710963455,0.106312292358804,0.18438538205980065,0.016245487364620937,0.061349693251533735,-2.2055419209719487,6,5,1,5.5
788.0,388.0,2.588831725594208,148.0,2.1702617153949566,0.5431754874651811,0.0,0.0,4.080779944289693,2.111552902272727,7.865327612360486,1.6730566093770929,0.04896907216494845,0.005154639175257732,0.05670103092783505,0.12628865979381446,0.03608247422680412,0.033505154639175264,0.22422680412371127,0.10309278350515463,0.06443298969072164,0.16494845360824742,0.027855153203342614,0.0392156862745098,-2.3027720861398606,4,4,0,4.0
1661.0,498.0,2.6972293427597176,195.0,2.2900346113625183,0.5619469026548672,0.0,0.006024096385542169,4.154867256637168,2.169355809542754,7.73759268223423,1.5371666365496155,0.028112449799196783,0.02008032128514056,0.06224899598393574,0.1285140562248996,0.04819277108433735,0.034136546184738964,0.19477911646586346,0.12048192771084335,0.06827309236947791,0.16265060240963855,0.03761061946902655,0.027027027027027032,-2.2549193101954916,5,5,1,5.0
812.0,273.0,2.436162647040756,129.0,2.110589710299249,0.5213675213675214,0.0,0.0,4.367521367521366,2.3116142677894387,7.821820644577452,1.5465920798565025,0.05128205128205128,0.01831501831501832,0.09523809523809523,0.08791208791208792,0.054945054945054944,0.003663003663003664,0.2271062271062271,0.08424908424908427,0.04395604395604396,0.17216117216117216,0.02564102564102564,0.022222222222222227,-2.4341125129886043,4,4,0,4.0
1684.0,352.0,2.546542663478131,153.0,2.184691430817599,0.4666666666666667,0.0,0.002840909090909091,4.5,2.2693611435820435,7.394453213767768,2.092007361781695,0.05113636363636364,0.022727272727272728,0.048295454545454544,0.08522727272727272,0.09090909090909093,0.02556818181818182,0.19886363636363635,0.08806818181818182,0.07954545454545454,0.17045454545454544,0.1,0.042735042735042736,-2.8977905916755784,4,4,0,4.0
429.0,438.0,2.6414741105041,174.0,2.2405492482826,0.5333333333333333,0.0,0.0,4.269230769230768,2.1924876219460367,8.011402304891382,1.1684699711540485,0.02968036529680365,0.0045662100456621,0.091324200913242,0.10273972602739724,0.08904109589041095,0.02054794520547945,0.1917808219178082,0.08447488584474885,0.07534246575342465,0.1735159817351598,0.01282051282051282,0.03968253968253968,-2.09042339658196,5,4,1,4.5
93.0,591.0,2.7715874808812555,256.0,2.4082399653118496,0.4704761904761905,0.0,0.0,4.811428571428571,2.6605876288166583,7.592451808309423,1.3793596485063406,0.0338409475465313,0.011844331641285956,0.0964467005076142,0.12690355329949238,0.0727580372250423,0.02538071065989848,0.2673434856175973,0.032148900169204735,0.05245346869712352,0.1455160744500846,0.022857142857142857,0.023474178403755867,-2.292237047742616,5,6,1,5.5
1310.0,313.0,2.4955443375464483,144.0,2.1583624920952498,0.5347222222222222,0.006389776357827476,0.0,4.25,2.242270674512285,7.669482873357293,1.980700089874809,0.03194888178913738,0.009584664536741214,0.07667731629392971,0.07348242811501597,0.05431309904153354,0.04472843450479233,0.2108626198083067,0.10543130990415336,0.05431309904153354,0.20766773162939292,0.05555555555555555,0.030303030303030307,-2.367712473499476,4,3,0,3.5
1384.0,438.0,2.6414741105041,189.0,2.2764618041732443,0.4715447154471545,0.00228310502283105,0.0,4.4471544715447155,2.2277016192914685,7.806871335173413,1.4848582645315904,0.02511415525114155,0.00684931506849315,0.0593607305936073,0.07990867579908675,0.06621004566210045,0.01598173515981735,0.19863013698630136,0.0776255707762557,0.0867579908675799,0.2077625570776256,0.051490514905149054,0.013888888888888888,-2.324375413909858,5,5,1,5.0
766.0,276.0,2.4409090820652177,123.0,2.089905111439398,0.5617529880478087,0.0036231884057971015,0.0,4.171314741035856,2.079719436080403,8.0380990410638,1.1531642782015508,0.03260869565217391,0.0036231884057971015,0.08333333333333333,0.11594202898550725,0.03985507246376811,0.025362318840579712,0.2065217391304348,0.09057971014492754,0.06521739130434782,0.18840579710144928,0.0199203187250996,0.011764705882352941,-2.2541613811122416,4,4,0,4.0
668.0,456.0,2.658964842664435,187.0,2.271841606536499,0.4584382871536524,0.0,0.0,4.675062972292191,2.4989081360884,7.813353593755933,1.3767061236895042,0.03508771929824561,0.008771929824561403,0.07456140350877193,0.07456140350877193,0.06798245614035088,0.03289473684210526,0.23026315789473684,0.05921052631578948,0.06798245614035088,0.17763157894736842,0.022670025188916875,0.04895104895104895,-2.2809449362975065,5,5,1,5.0
627.0,279.0,2.4456042032735974,94.0,1.9731278535996983,0.5193798449612403,0.0,0.0,4.550387596899225,2.1601078077821745,8.152004937921305,1.0552197091427866,0.06810035842293907,0.0,0.028673835125448032,0.11469534050179213,0.06451612903225806,0.03942652329749104,0.1971326164874552,0.11469534050179213,0.06810035842293907,0.2007168458781362,0.0038759689922480615,0.15625,-2.362179771380092,4,4,0,4.0
398.0,468.0,2.670245853074124,224.0,2.3502480183341627,0.5036496350364964,0.00641025641025641,0.010683760683760684,4.569343065693431,2.216271239245527,7.71199614384155,1.5230161109715767,0.036324786324786335,0.00641025641025641,0.07692307692307693,0.11324786324786325,0.06623931623931624,0.017094017094017096,0.20512820512820512,0.08974358974358974,0.05128205128205128,0.18376068376068372,0.0364963503649635,0.011695906432748536,-2.4524503318467734,5,5,1,5.0
680.0,541.0,2.733197265106569,180.0,2.255272505103306,0.5052410901467506,0.005545286506469501,0.0,4.171907756813417,2.0547554721161845,7.870668232429041,1.3648728453461807,0.05360443622920517,0.014787430683918669,0.049907578558225515,0.09057301293900184,0.031423290203327174,0.018484288354898338,0.20517560073937152,0.10351201478743068,0.059149722735674676,0.21626617375231053,0.027253668763102725,0.06818181818181818,-2.30084232885789,5,4,1,4.5
928.0,395.0,2.59659709562646,171.0,2.2329961103921536,0.466472303206997,0.0,0.0,4.685131195335277,2.3461364363828165,7.7642724711298365,1.6075807636438486,0.022784810126582282,0.010126582278481013,0.09873417721518987,0.09873417721518987,0.060759493670886074,0.020253164556962026,0.2481012658227848,0.060759493670886074,0.05822784810126583,0.1569620253164557,0.01457725947521866,0.023622047244094488,-2.382286974605132,5,5,1,5.0
365.0,498.0,2.6972293427597176,214.0,2.330413773349191,0.4400921658986175,0.004016064257028112,0.002008032128514056,4.52073732718894,2.3221600087242487,7.765322616011018,1.2998926631731973,0.024096385542168683,0.004016064257028112,0.07028112449799198,0.08634538152610442,0.07630522088353414,0.026104417670682733,0.24899598393574296,0.0823293172690763,0.06224899598393574,0.18072289156626506,0.02073732718894009,0.02958579881656805,-2.33563889622758,4,5,0,4.5
395.0,186.0,2.2695129442179165,104.0,2.0170333392987803,0.5209580838323353,0.0,0.005376344086021507,3.904191616766467,2.0914239853832384,7.8116564208770525,2.032192267862755,0.021505376344086027,0.016129032258064516,0.08602150537634409,0.13440860215053765,0.03763440860215054,0.03225806451612903,0.1935483870967742,0.11827956989247312,0.08064516129032258,0.1827956989247312,0.04790419161676647,0.030769230769230767,-2.2880183338846383,3,3,0,3.0
524.0,442.0,2.645422269349092,148.0,2.1702617153949566,0.5372340425531915,0.01809954751131222,0.0,4.01063829787234,2.0459855911966582,7.9286469891773566,1.2087068421940648,0.03619909502262444,0.020361990950226245,0.09502262443438914,0.0995475113122172,0.033936651583710405,0.024886877828054297,0.1832579185520362,0.083710407239819,0.061085972850678724,0.18778280542986425,0.05319148936170213,0.05084745762711865,-1.9835952755481587,4,4,0,4.0
1038.0,607.0,2.783188691075257,228.0,2.357934847000454,0.4954792043399638,0.0016474464579901151,0.0,4.376130198915009,2.14474626977414,7.942710018544551,1.1022886551071187,0.04118616144975288,0.013179571663920923,0.07248764415156507,0.12026359143327844,0.0642504118616145,0.044481054365733116,0.2388797364085667,0.06589785831960461,0.057660626029654036,0.15815485996705106,0.007233273056057866,0.0625,-2.1392284410998603,6,5,1,5.5
1375.0,518.0,2.714329759745233,185.0,2.2671717284030137,0.5578231292517006,0.003861003861003861,0.0,4.145124716553288,2.122502276595009,7.894553999315303,1.2620000116989414,0.027027027027027032,0.0057915057915057895,0.06756756756756757,0.10038610038610038,0.032818532818532815,0.028957528957528962,0.1988416988416989,0.0945945945945946,0.04633204633204633,0.20463320463320464,0.015873015873015872,0.028169014084507043,-2.1635444699234734,5,5,1,5.0
1007.0,419.0,2.6222140229662947,184.0,2.2648178230095364,0.4972375690607735,0.0071599045346062064,0.0071599045346062064,4.640883977900551,2.5550918273532517,7.747329930553978,1.5412220406719968,0.050119331742243436,0.011933174224343677,0.09307875894988067,0.06921241050119331,0.07159904534606205,0.01909307875894988,0.20763723150358,0.07159904534606205,0.06443914081145585,0.18138424821002386,0.016574585635359115,0.007092198581560284,-2.2817469570479125,5,5,1,5.0
849.0,217.0,2.3364597338485296,111.0,2.0453229787866576,0.4797979797979798,0.0,0.0,4.52020202020202,2.469428421085456,7.8084650039249945,1.7051119382312192,0.055299539170506916,0.004608294930875576,0.06912442396313365,0.10138248847926268,0.03686635944700462,0.027649769585253458,0.23963133640552994,0.07834101382488479,0.06912442396313365,0.20276497695852536,0.060606060606060615,0.012345679012345678,-2.7383125778530966,3,4,0,3.5
228.0,333.0,2.5224442335063197,120.0,2.0791812460476247,0.5,0.0,0.0,4.466666666666667,2.0933757957476766,7.7975822528693834,1.4920602443014086,0.01801801801801801,0.04204204204204205,0.07807807807807808,0.12912912912912913,0.045045045045045036,0.012012012012012012,0.21021021021021025,0.07807807807807808,0.04204204204204205,0.1921921921921922,0.05185185185185185,0.07228915662650602,-2.4409890806203784,4,4,0,4.0
194.0,592.0,2.77232170672292,233.0,2.3673559210260198,0.4941634241245136,0.008445945945945945,0.0,4.4027237354085615,2.299397733179501,7.707573914667036,1.4067262199284287,0.04222972972972973,0.01689189189189189,0.06756756756756757,0.0962837837837838,0.06925675675675676,0.03378378378378378,0.2314189189189189,0.07432432432432433,0.05067567567567568,0.1554054054054054,0.013618677042801557,0.03664921465968586,-2.107534798325453,5,5,1,5.0
301.0,409.0,2.611723308007342,166.0,2.220108088040055,0.4938271604938271,0.002444987775061125,0.0,4.330246913580247,2.184162678396541,7.900251094026114,1.2585472314316748,0.04156479217603912,0.04645476772616137,0.05134474327628362,0.10757946210268947,0.05134474327628362,0.017114914425427872,0.2444987775061125,0.058679706601466985,0.04400977995110025,0.16625916870415647,0.02469135802469136,0.024,-2.2482308682077994,5,4,1,4.5
1686.0,128.0,2.1072099696478683,68.0,1.8325089127062364,0.5575221238938053,0.0,0.0,4.106194690265487,1.8642554415841808,7.601534078067262,2.36075824514884,0.0859375,0.0,0.078125,0.078125,0.03125,0.046875,0.28125,0.09375,0.03125,0.1484375,0.08849557522123894,0.024390243902439025,-2.7568407513068336,2,3,0,2.5
350.0,447.0,2.6503075231319366,137.0,2.1367205671564067,0.5180412371134021,0.0022371364653243847,0.0,4.1134020618556715,2.2250971884706696,7.962003266767322,1.362821639541543,0.03803131991051454,0.013422818791946308,0.060402684563758385,0.0894854586129754,0.04697986577181208,0.03579418344519016,0.17449664429530198,0.1297539149888143,0.07829977628635347,0.19239373601789708,0.0231958762886598,0.06796116504854369,-2.4129078825118166,4,4,0,4.0
471.0,291.0,2.4638929889859083,117.0,2.0681858617461617,0.476923076923077,0.0,0.0,4.5115384615384615,2.3558155411460646,8.16329211738407,1.1868357598338568,0.030927835051546393,0.0,0.044673539518900345,0.08934707903780069,0.07560137457044673,0.013745704467353952,0.20962199312714772,0.14089347079037806,0.041237113402061855,0.19931271477663232,0.01153846153846154,0.10126582278481013,-2.029626035718296,4,4,0,4.0
207.0,318.0,2.502427119984433,135.0,2.130333768495006,0.4703832752613241,0.006289308176100629,0.0,4.418118466898955,2.1958352914279744,8.004336077765199,1.1839732317901783,0.03773584905660377,0.006289308176100629,0.07547169811320754,0.1069182389937107,0.0440251572327044,0.009433962264150943,0.2169811320754717,0.06289308176100629,0.06918238993710693,0.2138364779874214,0.006968641114982578,0.030612244897959183,-1.9867658780987385,4,4,0,4.0
851.0,505.0,2.7032913781186614,212.0,2.3263358609287508,0.5235955056179775,0.0,0.0,4.2921348314606735,2.187822513963825,7.782723243897313,1.340298871565928,0.037623762376237616,0.027722772277227727,0.07920792079207921,0.10891089108910892,0.053465346534653464,0.02178217821782178,0.20396039603960395,0.07920792079207921,0.07524752475247523,0.18811881188118806,0.017977528089887642,0.018518518518518517,-2.089291799610042,5,4,1,4.5
749.0,541.0,2.733197265106569,201.0,2.303196057420489,0.539647577092511,0.0073937153419593345,0.0036968576709796672,4.220264317180617,2.2780186770814725,7.925267915816294,1.0418001609266023,0.033271719038817,0.0036968576709796672,0.08687615526802217,0.09611829944547133,0.04251386321626617,0.018484288354898338,0.1959334565619224,0.09981515711645103,0.049907578558225515,0.17744916820702406,0.00881057268722467,0.024096385542168683,-1.9822119225784849,5,5,1,5.0
1506.0,289.0,2.460897842756548,149.0,2.173186268412274,0.5057471264367817,0.0,0.006920415224913495,4.2605363984674325,1.988745657649752,8.024082652988175,1.182246524346062,0.04844290657439446,0.0034602076124567475,0.08650519031141868,0.08996539792387544,0.07958477508650519,0.031141868512110725,0.21453287197231835,0.05536332179930796,0.08650519031141868,0.1868512110726644,0.03065134099616858,0.009345794392523364,-2.1806724550397814,4,4,0,4.0
1781.0,514.0,2.7109631189952763,187.0,2.271841606536499,0.5212527964205816,0.0,0.0019455252918287934,4.033557046979865,2.01587471884847,7.986196615844518,1.357795880187667,0.02529182879377432,0.017509727626459144,0.07976653696498054,0.10505836575875488,0.042801556420233464,0.011673151750972765,0.19455252918287932,0.10311284046692606,0.07587548638132295,0.1828793774319066,0.02237136465324385,0.06716417910447761,-2.290663034072979,5,5,1,5.0
1402.0,288.0,2.459392487759231,132.0,2.12057393120585,0.4846153846153846,0.010416666666666666,0.006944444444444444,4.369230769230769,2.1684395720228853,8.003044070190791,1.2823518317172564,0.05555555555555555,0.006944444444444444,0.08680555555555555,0.08680555555555555,0.08333333333333333,0.03819444444444445,0.22569444444444445,0.0625,0.059027777777777776,0.14930555555555555,0.019230769230769232,0.05434782608695652,-2.193756627147487,4,5,0,4.5
1239.0,589.0,2.770115294787101,215.0,2.3324384599156054,0.5487804878048781,0.006791171477079796,0.0050933786078098476,4.073170731707316,2.125802504449521,7.793422904575603,1.5323636342615543,0.03904923599320883,0.028862478777589125,0.07640067911714771,0.1069609507640068,0.06621392190152801,0.006791171477079796,0.1969439728353141,0.07470288624787776,0.04753820033955857,0.18845500848896435,0.032520325203252036,0.030303030303030307,-2.189196428088827,6,5,1,5.5
